stop_id,stop_name,location_type,madina_bb_station_id,Number,NAME
2168,Massachusetts Ave @ Johnston Gate,0,271,M32018,Harvard Square at Mass Ave/ Dunster
2310,Massachusetts Ave opp Waterhouse St,0,273,M32020,Harvard Law School at Mass Ave / Jarvis St
12614,Waterhouse St @ Massachusetts Ave,0,273,M32020,Harvard Law School at Mass Ave / Jarvis St
2307,Massachusetts Ave @ Waterhouse St,0,273,M32020,Harvard Law School at Mass Ave / Jarvis St
1400,Cambridge St @ Prescott St,0,274,M32021,Harvard University Gund Hall at Quincy St / Kirkland St
2567,Quincy St @ Kirkland St,0,274,M32021,Harvard University Gund Hall at Quincy St / Kirkland St
2568,Kirkland St @ Sumner Rd,0,274,M32021,Harvard University Gund Hall at Quincy St / Kirkland St
2166,Quincy St @ Broadway opp Fogg Museum,0,274,M32021,Harvard University Gund Hall at Quincy St / Kirkland St
2548,Kirkland St @ Kirkland Place,0,274,M32021,Harvard University Gund Hall at Quincy St / Kirkland St
2172,Concord Ave @ Chauncy St,0,276,M32024,Harvard University Radcliffe Quadrangle at Shepard St / Garden St
2321,Massachusetts Ave @ Shea Rd,0,277,M32025,Linear Park - Mass. Ave at Cameron Ave
2270,Massachusetts Ave @ Cedar St,0,277,M32025,Linear Park - Mass. Ave at Cameron Ave
2271,Massachusetts Ave @ Cameron Ave,0,277,M32025,Linear Park - Mass. Ave at Cameron Ave
2220,Broadway @ Crawford St,0,278,M32026,359 Broadway - Broadway at Fayette Street
2221,Broadway @ Lee St,0,278,M32026,359 Broadway - Broadway at Fayette Street
2222,Broadway @ Inman St,0,278,M32026,359 Broadway - Broadway at Fayette Street
2223,Broadway @ Inman St,0,278,M32026,359 Broadway - Broadway at Fayette Street
2224,Broadway @ Fayette St,0,278,M32026,359 Broadway - Broadway at Fayette Street
2225,Broadway @ Highland Ave,0,278,M32026,359 Broadway - Broadway at Fayette Street
door-portr-elevator985,Porter - Somerville Ave (Elevator),2,280,M32029,Porter Square Station
door-portr-escal,"Porter - Somerville Ave, Massachusetts Ave",2,280,M32029,Porter Square Station
2430,Somerville Ave @ Massachusetts Ave,0,280,M32029,Porter Square Station
2460,Somerville Ave @ White St (Porter Sq),0,280,M32029,Porter Square Station
12301,Massachusetts Ave @ Upland Rd,0,280,M32029,Porter Square Station
23151,Massachusetts Ave @ Porter Red Line Sta,0,280,M32029,Porter Square Station
2316,Massachusetts Ave @ Davenport St,0,280,M32029,Porter Square Station
70065,Porter,0,280,M32029,Porter Square Station
70066,Porter,0,280,M32029,Porter Square Station
FR-0034,Porter,0,280,M32029,Porter Square Station
FR-0034-01,Porter,0,280,M32029,Porter Square Station
FR-0034-02,Porter,0,280,M32029,Porter Square Station
door-portr-cracross,"Porter - Massachusetts Ave (West), Buses",2,280,M32029,Porter Square Station
door-portr-crtransfer,"Porter - Massachusetts Ave (East), Buses",2,280,M32029,Porter Square Station
door-portr-elevator982,"Porter - Somerville Ave, Massachusetts Ave (Elevator)",2,280,M32029,Porter Square Station
door-alfcl-russell,Alewife - Russell Field,2,283,M32033,Alewife Station at Russell Field
70061,Alewife,0,283,M32033,Alewife Station at Russell Field
2462,Rindge Ave @ Reed St,0,286,M32036,Rindge Avenue - O'Neill Library
2428,Rindge Ave @ Middlesex St,0,286,M32036,Rindge Avenue - O'Neill Library
24281,Rindge Ave @ Haskell St,0,286,M32036,Rindge Avenue - O'Neill Library
24610,Rindge Ave @ Hollis St,0,286,M32036,Rindge Avenue - O'Neill Library
2231,Main St @ Kendall Station - Red Line,0,287,M32037,Ames St at Main St
70071,Kendall/MIT,0,287,M32037,Ames St at Main St
70072,Kendall/MIT,0,287,M32037,Ames St at Main St
door-knncl-sbcarleton,Kendall/MIT - Carleton St,2,287,M32037,Ames St at Main St
door-knncl-sbelevator,"Kendall/MIT - Elevator, Buses, Main St, Third St, Carleton St",2,287,M32037,Ames St at Main St
door-knncl-sbmain,"Kendall/MIT - Buses, Main St, Third St",2,287,M32037,Ames St at Main St
12231,Ames St @ Broadway,0,287,M32037,Ames St at Main St
34579,Ames St @ Main St,0,287,M32037,Ames St at Main St
66,Mt Auburn St @ DeWolfe St,0,288,M32038,Harvard University River Houses at DeWolfe St / Cowperthwaite St
door-portr-elevator985,Porter - Somerville Ave (Elevator),2,289,M32039,Lesley University
door-portr-escal,"Porter - Somerville Ave, Massachusetts Ave",2,289,M32039,Lesley University
2430,Somerville Ave @ Massachusetts Ave,0,289,M32039,Lesley University
2460,Somerville Ave @ White St (Porter Sq),0,289,M32039,Lesley University
12301,Massachusetts Ave @ Upland Rd,0,289,M32039,Lesley University
2314,Massachusetts Ave @ Exeter Park,0,289,M32039,Lesley University
23151,Massachusetts Ave @ Porter Red Line Sta,0,289,M32039,Lesley University
70065,Porter,0,289,M32039,Lesley University
70066,Porter,0,289,M32039,Lesley University
FR-0034,Porter,0,289,M32039,Lesley University
FR-0034-01,Porter,0,289,M32039,Lesley University
FR-0034-02,Porter,0,289,M32039,Lesley University
door-portr-cracross,"Porter - Massachusetts Ave (West), Buses",2,289,M32039,Lesley University
door-portr-crtransfer,"Porter - Massachusetts Ave (East), Buses",2,289,M32039,Lesley University
door-portr-elevator982,"Porter - Somerville Ave, Massachusetts Ave (Elevator)",2,289,M32039,Lesley University
73,Massachusetts Ave @ Sidney St,0,290,M32040,University Park
730,Franklin St @ Sidney St,0,290,M32040,University Park
1816,Brookline St @ Green St,0,290,M32040,University Park
101,Massachusetts Ave @ Sidney St,0,290,M32040,University Park
2070,Mt Auburn St @ Mt Auburn Hospital,0,292,M32043,Mt Auburn
2071,Mt Auburn St opp Sparks St,0,292,M32043,Mt Auburn
2023,Mt Auburn St @ Sparks St,0,292,M32043,Mt Auburn
2025,Mt Auburn St @ Longfellow Rd,0,292,M32043,Mt Auburn
2085,Huron Ave @ Appleton St,0,293,M32044,Huron Ave At Vassal Lane
2090,Huron Ave @ Appleton St,0,293,M32044,Huron Ave At Vassal Lane
2167,Quincy St @ Harvard St,0,298,M32050,Verizon Innovation Hub 10 Ware Street
1431,Broadway @ Felton St,0,298,M32050,Verizon Innovation Hub 10 Ware Street
2217,454 Broadway,0,298,M32050,Verizon Innovation Hub 10 Ware Street
24487,Broadway @ Windsor St,0,301,M32055,Harvard St at Greene-Rose Heritage Park
24484,Broadway @ Windsor St,0,301,M32055,Harvard St at Greene-Rose Heritage Park
2299,Massachusetts Ave @ Walden St,0,302,M32056,Mass Ave at Hadley/Walden
2300,Massachusetts Ave opp Beech St,0,302,M32056,Mass Ave at Hadley/Walden
2318,Massachusetts Ave opp Walden St,0,302,M32056,Mass Ave at Hadley/Walden
2179,Concord Ave @ Alpine St,0,303,M32057,Vassal Lane at Tobin/VLUS
2180,Concord Ave @ Birch St,0,303,M32057,Vassal Lane at Tobin/VLUS
2155,Concord Ave opp Fern St,0,303,M32057,Vassal Lane at Tobin/VLUS
2156,Concord Ave @ Alpine St,0,303,M32057,Vassal Lane at Tobin/VLUS
12231,Ames St @ Broadway,0,305,M32059,Ames St at Broadway
2228,Broadway @ Galileo Way,0,305,M32059,Ames St at Broadway
34579,Ames St @ Main St,0,305,M32059,Ames St at Broadway
12145,Fresh Pond Golf Course,0,306,M32060,700 Huron Ave
12147,700 Huron Ave,0,306,M32060,700 Huron Ave
11771,Vassar St @ Massachusetts Ave,0,307,M32061,Mass Ave at Albany St
74,Massachusetts Ave @ Albany St,0,307,M32061,Mass Ave at Albany St
99,Massachusetts Ave @ Albany St,0,307,M32061,Mass Ave at Albany St
14031,Cambridge St @ Fayette St,0,308,M32062,Inman Square at Springfield St.
1404,Cambridge St @ Hampshire St,0,308,M32062,Inman Square at Springfield St.
2451,Hampshire St @ Cambridge St,0,308,M32062,Inman Square at Springfield St.
2439,Hampshire St @ Inman St,0,308,M32062,Inman Square at Springfield St.
1425,Cambridge St @ Springfield St,0,308,M32062,Inman Square at Springfield St.
24488,Broadway @ Columbia St,0,309,M32063,Sennott Park Broadway at Norfolk Street
24489,Broadway @ Norfolk St,0,309,M32063,Sennott Park Broadway at Norfolk Street
24490,Broadway @ Prospect St,0,309,M32063,Sennott Park Broadway at Norfolk Street
2441,Prospect St @ Broadway,0,309,M32063,Sennott Park Broadway at Norfolk Street
2448,Prospect St @ Broadway,0,309,M32063,Sennott Park Broadway at Norfolk Street
24481,Broadway @ Prospect St,0,309,M32063,Sennott Park Broadway at Norfolk Street
24482,Broadway @ Norfolk St,0,309,M32063,Sennott Park Broadway at Norfolk Street
24483,Broadway @ Columbia St,0,309,M32063,Sennott Park Broadway at Norfolk Street
1421,Cambridge St @ Berkshire St,0,313,M32067,Berkshire Street at Cambridge Street
11410,Cambridge St @ Max Ave,0,313,M32067,Berkshire Street at Cambridge Street
1420,Cambridge St @ Lambert St,0,313,M32067,Berkshire Street at Cambridge Street
1409,Cambridge St @ Berkshire St,0,313,M32067,Berkshire Street at Cambridge Street
70071,Kendall/MIT,0,316,M32071,MIT Hayward St at Amherst St
70072,Kendall/MIT,0,316,M32071,MIT Hayward St at Amherst St
door-knncl-nbsecond,"Kendall/MIT - Main St, Third St",2,316,M32071,MIT Hayward St at Amherst St
door-knncl-sbcarleton,Kendall/MIT - Carleton St,2,316,M32071,MIT Hayward St at Amherst St
door-knncl-sbsecond,"Kendall/MIT - Main St, Third St",2,316,M32071,MIT Hayward St at Amherst St
2228,Broadway @ Galileo Way,0,317,M32072,Galileo Galilei Way at Main Street
34579,Ames St @ Main St,0,317,M32072,Galileo Galilei Way at Main Street
107,Massachusetts Ave @ Dana St,0,318,M32073,955 Mass Ave
68,Massachusetts Ave @ Bay St,0,318,M32073,955 Mass Ave
69,Massachusetts Ave opp Lee St,0,318,M32073,955 Mass Ave
106,Massachusetts Ave @ Hancock St,0,318,M32073,955 Mass Ave
2149,Concord Ave @ Spinelli Pl,0,319,M32074,Concord Ave at Spinelli Place
2186,Concord Ave @ Spinelli Pl,0,319,M32074,Concord Ave at Spinelli Place
2187,799 Concord Ave,0,319,M32074,Concord Ave at Spinelli Place
1812,Brookline St @ Putnam Ave,0,321,M32076,Old Morse Park at Putnam Ave
11767,Pearl St @ Putnam Ave,0,321,M32076,Old Morse Park at Putnam Ave
70500,Lechmere,0,322,M32077,Cambridge Crossing at North First Street
70501,Lechmere,0,322,M32077,Cambridge Crossing at North First Street
70502,Lechmere,0,322,M32077,Cambridge Crossing at North First Street
door-lech-busway,Lechmere - Busway,2,322,M32077,Cambridge Crossing at North First Street
door-lech-first,Lechmere - North First St,2,322,M32077,Cambridge Crossing at North First Street
door-lech-firstracks,"Lechmere - Busway, North First St",2,322,M32077,Cambridge Crossing at North First Street
door-lech-obrien,Lechmere - O'Brien Hwy,2,322,M32077,Cambridge Crossing at North First Street
101,Massachusetts Ave @ Sidney St,0,328,M32085,Mass Ave/Lafayette Square
73,Massachusetts Ave @ Sidney St,0,328,M32085,Mass Ave/Lafayette Square
1816,Brookline St @ Green St,0,328,M32085,Mass Ave/Lafayette Square
70500,Lechmere,0,329,M32086,Morgan Ave at North First St
70501,Lechmere,0,329,M32086,Morgan Ave at North First St
70502,Lechmere,0,329,M32086,Morgan Ave at North First St
door-lech-busway,Lechmere - Busway,2,329,M32086,Morgan Ave at North First St
door-lech-first,Lechmere - North First St,2,329,M32086,Morgan Ave at North First St
door-lech-firstracks,"Lechmere - Busway, North First St",2,329,M32086,Morgan Ave at North First St
door-lech-obrien,Lechmere - O'Brien Hwy,2,329,M32086,Morgan Ave at North First St
70067,Harvard,0,330,M32087,Church St
door-harsq-brattle,Harvard - Brattle Square,2,330,M32087,Church St
door-harsq-church,"Harvard - Church St, Harvard Square",2,330,M32087,Church St
door-harsq-square,Harvard - Harvard Square,2,330,M32087,Church St
22549,Harvard Sq @ Garden St - Dawes Island,0,330,M32087,Church St
door-harsq-yard,"Harvard - Church St, Harvard Yard",2,330,M32087,Church St
12231,Ames St @ Broadway,0,332,Z32998,Broadway at Kittie Knox Bike Path
2228,Broadway @ Galileo Way,0,332,Z32998,Broadway at Kittie Knox Bike Path
34579,Ames St @ Main St,0,332,Z32998,Broadway at Kittie Knox Bike Path
1056,River St @ Fairmont St,0,333,M32089,Moore Youth Center
1057,River St @ Kelly Rd,0,333,M32089,Moore Youth Center
1062,Western Ave @ Howard St,0,333,M32089,Moore Youth Center
1416,Cambridge St @ Third St,0,334,M32090,O'Brien Highway at First Street
70500,Lechmere,0,334,M32090,O'Brien Highway at First Street
70501,Lechmere,0,334,M32090,O'Brien Highway at First Street
70502,Lechmere,0,334,M32090,O'Brien Highway at First Street
door-lech-busway,Lechmere - Busway,2,334,M32090,O'Brien Highway at First Street
door-lech-first,Lechmere - North First St,2,334,M32090,O'Brien Highway at First Street
door-lech-firstracks,"Lechmere - Busway, North First St",2,334,M32090,O'Brien Highway at First Street
door-lech-obrien,Lechmere - O'Brien Hwy,2,334,M32090,O'Brien Highway at First Street
1416,Cambridge St @ Third St,0,336,M32001,Lechmere Station at Cambridge St / First St
70500,Lechmere,0,336,M32001,Lechmere Station at Cambridge St / First St
70501,Lechmere,0,336,M32001,Lechmere Station at Cambridge St / First St
70502,Lechmere,0,336,M32001,Lechmere Station at Cambridge St / First St
door-lech-busway,Lechmere - Busway,2,336,M32001,Lechmere Station at Cambridge St / First St
door-lech-first,Lechmere - North First St,2,336,M32001,Lechmere Station at Cambridge St / First St
door-lech-firstracks,"Lechmere - Busway, North First St",2,336,M32001,Lechmere Station at Cambridge St / First St
door-lech-obrien,Lechmere - O'Brien Hwy,2,336,M32001,Lechmere Station at Cambridge St / First St
5619,125 Washington Ave opp Orange St,0,337,H32001,Cary Square
5620,Washington Ave @ Cary Ave,0,337,H32001,Cary Square
5621,Washington Ave @ Spruce St,0,337,H32001,Cary Square
5600,Washington Ave @ Spruce St,0,337,H32001,Cary Square
5602,Washington Ave @ Bloomingdale St,0,337,H32001,Cary Square
5615,Hawthorne St @ Broadway,0,338,H32002,Bellingham Square
5617,Broadway @ Shurtleff St,0,338,H32002,Bellingham Square
56170,City Hall Ave @ Broadway,0,338,H32002,Bellingham Square
5750,Broadway @ Gerrish Ave,0,338,H32002,Bellingham Square
5605,Washington Ave @ Broadway,0,338,H32002,Bellingham Square
5609,Washington Ave @ Chestnut St,0,338,H32002,Bellingham Square
46170,Broadway @ City Hall Ave,0,338,H32002,Bellingham Square
5612,Park St @ Williams St,0,339,H32003,Chelsea Square
5613,Park St @ Cross St,0,339,H32003,Chelsea Square
5749,Pearl St @ Essex St,0,339,H32003,Chelsea Square
5653,Broadway opp Cross St,0,339,H32003,Chelsea Square
5728,Pearl St opp Essex St,0,339,H32003,Chelsea Square
5607,Third St @ Chestnut St,0,339,H32003,Chelsea Square
5617,Broadway @ Shurtleff St,0,340,H32004,Broadway at Gerrish Ave
56170,City Hall Ave @ Broadway,0,340,H32004,Broadway at Gerrish Ave
5750,Broadway @ Gerrish Ave,0,340,H32004,Broadway at Gerrish Ave
5751,Broadway @ Crescent Ave,0,340,H32004,Broadway at Gerrish Ave
5725,Broadway @ Crescent Ave,0,340,H32004,Broadway at Gerrish Ave
5726,Broadway opp Gerrish Ave,0,340,H32004,Broadway at Gerrish Ave
46170,Broadway @ City Hall Ave,0,340,H32004,Broadway at Gerrish Ave
15054,100 Everett Ave,0,341,H32005,Chelsea Station
74630,Chelsea,0,341,H32005,Chelsea Station
74631,Chelsea,0,341,H32005,Chelsea Station
ER-0042-01,Chelsea,0,341,H32005,Chelsea Station
door-chels-crnorthever,"Chelsea - Everett Ave, Silver Line - SL3",2,341,H32005,Chelsea Station
door-chels-mall,"Chelsea - Buses 112, 114",2,341,H32005,Chelsea Station
door-chels-sldropoff,Chelsea - Everett Ave,2,341,H32005,Chelsea Station
door-chels-slsstat,Chelsea - Everett Ave,2,341,H32005,Chelsea Station
5684,Everett Ave @ Maple St,0,341,H32005,Chelsea Station
5045,Market Basket,0,341,H32005,Chelsea Station
5647,Everett Ave @ Vale St,0,341,H32005,Chelsea Station
5648,Spruce St @ Everett Ave,0,341,H32005,Chelsea Station
5753,Broadway @ Eleanor St,0,342,H32006,855 Broadway
5754,Broadway @ Green St,0,342,H32006,855 Broadway
5755,Broadway @ Webster Ave,0,342,H32006,855 Broadway
5720,Broadway @ Webster Ave,0,342,H32006,855 Broadway
5721,Broadway opp Green St,0,342,H32006,855 Broadway
5722,Broadway @ Eleanor St,0,342,H32006,855 Broadway
5693,Chelsea St @ Plumer St,0,344,V32003,Everett Square (Broadway at Chelsea St)
5695,Broadway @ Everett Sq,0,344,V32003,Everett Square (Broadway at Chelsea St)
5510,Broadway @ Mansfield St,0,344,V32003,Everett Square (Broadway at Chelsea St)
5559,Broadway opp Second St,0,344,V32003,Everett Square (Broadway at Chelsea St)
5637,Chelsea St @ Victoria St,0,344,V32003,Everett Square (Broadway at Chelsea St)
5495,Broadway @ Church St,0,344,V32003,Everett Square (Broadway at Chelsea St)
5496,Broadway @ Norwood St,0,344,V32003,Everett Square (Broadway at Chelsea St)
5498,Broadway opp Beacham St,0,345,V32004,Broadway at Lynde St
5499,Broadway opp Thorndike St,0,345,V32004,Broadway at Lynde St
5507,Broadway @ Thorndike St,0,345,V32004,Broadway at Lynde St
5513,Broadway @ High St,0,348,V32008,Broadway at Maple St
5514,Broadway @ Lexington St,0,348,V32008,Broadway at Maple St
15492,Broadway @ Maple Ave,0,348,V32008,Broadway at Maple St
5497,Broadway @ Bowdoin St,0,349,V32011,Broadway at Beacham St
5498,Broadway opp Beacham St,0,349,V32011,Broadway at Beacham St
5499,Broadway opp Thorndike St,0,349,V32011,Broadway at Beacham St
5507,Broadway @ Thorndike St,0,349,V32011,Broadway at Beacham St
5508,Broadway @ Langdon St,0,349,V32011,Broadway at Beacham St
5558,Ferry St @ Chelsea St,0,352,V32016,Chelsea St at Vine St
5640,Chelsea St @ S Ferry St,0,352,V32016,Chelsea St at Vine St
5642,221 Chelsea St,0,352,V32016,Chelsea St at Vine St
15566,19 Ferry St,0,352,V32016,Chelsea St at Vine St
5689,Chelsea St @ Irving St,0,352,V32016,Chelsea St at Vine St
5485,Broadway @ Kenwood Rd,0,353,V32009,Pope John High School
5483,Broadway @ Shute St,0,353,V32009,Pope John High School
5484,Broadway @ Cameron St,0,353,V32009,Pope John High School
5521,Broadway @ Lynn St,0,353,V32009,Pope John High School
5522,Broadway @ Shute St,0,353,V32009,Pope John High School
door-mlmnl-ramp,"Malden Center - Commercial St, Malden Government Center (ramp)",2,354,G32001,Malden Center T Station
5327,Malden Center,0,354,G32001,Malden Center T Station
53270,Malden Center,0,354,G32001,Malden Center T Station
70034,Malden Center,0,354,G32001,Malden Center T Station
70035,Malden Center,0,354,G32001,Malden Center T Station
WR-0045-S,Malden Center,0,354,G32001,Malden Center T Station
door-mlmnl-commercial,"Malden Center - Commercial St, Malden Government Center",2,354,G32001,Malden Center T Station
door-mlmnl-pleasant,"Malden Center - Summer St, Pleasant St",2,354,G32001,Malden Center T Station
5373,310 Main St,0,355,G32002,Northern Strand at Main St
5374,Main St @ Madison St,0,355,G32002,Northern Strand at Main St
5454,Main St @ Eastern Ave,0,355,G32002,Northern Strand at Main St
5365,Eastern Ave @ Main St,0,355,G32002,Northern Strand at Main St
5366,Main St @ Centre St,0,355,G32002,Northern Strand at Main St
5271,Wellington Station Busway,0,356,V32014,Wellington MBTA
70032,Wellington,0,356,V32014,Wellington MBTA
70033,Wellington,0,356,V32014,Wellington MBTA
door-welln-busway,"Wellington - Buses, Parking Lot",2,356,V32014,Wellington MBTA
5315,Main St @ Hancock Ave,0,357,F32001,Main St at Brooks Park
5316,Main St opp George St,0,357,F32001,Main St at Brooks Park
5034,George St @ Main St,0,357,F32001,Main St at Brooks Park
5317,160 Main St,0,357,F32001,Main St at Brooks Park
5040,George St @ Main St,0,357,F32001,Main St at Brooks Park
5290,Main St @ Summer St,0,357,F32001,Main St at Brooks Park
5291,Main St @ George St,0,357,F32001,Main St at Brooks Park
5292,Main St @ Stearns Ave,0,357,F32001,Main St at Brooks Park
5002,Salem St opp River St,0,358,F32002,Medford Sq - Riverside Ave at River St
63241,37 Riverside Ave @ Medford Sq,0,358,F32002,Medford Sq - Riverside Ave at River St
5031,Main St @ High St,0,358,F32002,Medford Sq - Riverside Ave at River St
45002,Medford Sq @ City Hall Parking lot,0,358,F32002,Medford Sq - Riverside Ave at River St
45003,City Hall Mall @ Salem St - Medford City Hall,0,358,F32002,Medford Sq - Riverside Ave at River St
5298,Main St @ Medford St,0,359,F32003,Tufts Sq - Main St at Medford St
5309,Main St @ Medford St,0,359,F32003,Tufts Sq - Main St at Medford St
5310,Main St @ Mayberry Ave,0,359,F32003,Tufts Sq - Main St at Medford St
49040,Riverside Ave @ Bradbury Ave,0,361,F32004,Harris Park
9048,Middlesex Ave @ Third St,0,361,F32004,Harris Park
49096,Riverside Ave @ Bradbury Ave,0,361,F32004,Harris Park
5333,Salem St @ Fellsway Garage,0,362,F32005,Haines Square
5264,Fellsway W @ Salem St,0,362,F32005,Haines Square
5282,Salem St @ Grant Ave,0,362,F32005,Haines Square
8307,Fellsway W @ Grant Ave,0,362,F32005,Haines Square
8308,Salem St @ Fellsway W,0,362,F32005,Haines Square
5325,Salem St @ Grant Ave,0,362,F32005,Haines Square
8311,Fellsway W @ Salem St,0,362,F32005,Haines Square
83111,Fellsway W @ Fells Ave,0,362,F32005,Haines Square
2369,Boston Ave @ Harvard Ave,0,364,F32007,West Medford Square (Bower St at Harvard Ave)
NHRML-0055,West Medford,0,364,F32007,West Medford Square (Bower St at Harvard Ave)
16305,High St @ Johnson Ave,0,364,F32007,West Medford Square (Bower St at Harvard Ave)
16316,High St @ Harvard Ave,0,364,F32007,West Medford Square (Bower St at Harvard Ave)
6304,Playstead Rd @ Irving St - W Medford Sta,0,364,F32007,West Medford Square (Bower St at Harvard Ave)
2417,Boston Ave @ Harvard Ave,0,364,F32007,West Medford Square (Bower St at Harvard Ave)
8516,Centre St @ Church St,0,366,N32000,Centre St at Washington St
8517,Centre St @ Church St,0,366,N32000,Centre St at Washington St
19031,400 Centre St - West,0,366,N32000,Centre St at Washington St
7644,Washington St @ Court St,0,367,N32001,Washington St at Crafts St
7643,Washington St @ Craft St,0,367,N32001,Washington St at Crafts St
76431,Washington St opp Crafts St,0,367,N32001,Washington St at Crafts St
8186,Watertown St @ Chapel St,0,368,N32002,Nonantum Library
8187,Watertown St @ Adams St,0,368,N32002,Nonantum Library
7802,Adams St @ Watertown St,0,368,N32002,Nonantum Library
7804,Chapel St @ Watertown St,0,368,N32002,Nonantum Library
7856,Chapel St @ Watertown St,0,368,N32002,Nonantum Library
8170,Watertown St @ Adams St,0,368,N32002,Nonantum Library
8171,Watertown St @ Chapel St,0,368,N32002,Nonantum Library
7650,Washington St @ Watertown St,0,369,N32005,West Newton
7651,Washington St @ Cherry St,0,369,N32005,West Newton
7625,Washington St @ Chestnut St,0,369,N32005,West Newton
8504,Centre St @ Beacon St,0,370,N32008,Langley Lot
8505,Centre St @ Langley Rd,0,370,N32008,Langley Lot
70170,Newton Centre,0,370,N32008,Langley Lot
70171,Newton Centre,0,370,N32008,Langley Lot
door-newto-braeland,"Newton Centre - Braeland Ave, Langley Rd",2,370,N32008,Langley Lot
door-newto-herrick,"Newton Centre - Union St, Herrick Rd",2,370,N32008,Langley Lot
door-newto-langley,Newton Centre - Langley Rd,2,370,N32008,Langley Lot
door-newto-uniones,Newton Centre - Union St (East stairs),2,370,N32008,Langley Lot
door-newto-unionr,Newton Centre - Union St (Ramp),2,370,N32008,Langley Lot
door-newto-unionws,Newton Centre - Union St (West stairs),2,370,N32008,Langley Lot
8528,Centre St @ Beacon St,0,370,N32008,Langley Lot
70168,Newton Highlands,0,371,N32010,Newton Highlands T
70169,Newton Highlands,0,371,N32010,Newton Highlands T
8155,Newton Highlands,0,371,N32010,Newton Highlands T
8203,Newton Highlands,0,371,N32010,Newton Highlands T
door-newtn-lake,"Newton Highlands - Lake Ave, Walnut St",2,371,N32010,Newton Highlands T
door-newtn-walnut,"Newton Highlands - Walnut St, Station Ave, Buses",2,371,N32010,Newton Highlands T
8204,69 Lincoln St,0,371,N32010,Newton Highlands T
7806,California St @ Bridge St,0,372,N32011,California at Chapel
7854,California St @ Bridge St,0,372,N32011,California at Chapel
8200,Walnut St @ Beacon St,0,373,N32012,Beacon at Walnut
81562,Walnut St @ Beacon St,0,373,N32012,Beacon at Walnut
8160,Walnut St @ Homer St,0,374,N32013,Newton Library
8197,Walnut St @ Homer St,0,374,N32013,Newton Library
8166,Walnut St @ Newtonville Ave,0,375,N32014,Washington St at Walnut St
7645,Washington St @ Walnut St,0,375,N32014,Washington St at Walnut St
8167,Walnut St @ Washington St,0,375,N32014,Washington St at Walnut St
82853,Walnut St @ Austin St,0,375,N32014,Washington St at Walnut St
82851,Walnut St @ Page Rd,0,375,N32014,Washington St at Walnut St
WML-0081-02,Newtonville,0,375,N32014,Washington St at Walnut St
door-WML-0081-walnut,Newtonville - Walnut St,2,375,N32014,Washington St at Walnut St
7631,Washington St @ Walnut St,0,375,N32014,Washington St at Walnut St
65547,Commonwealth Ave @ Pamela Ct,0,376,N32015,Auburndale
7832,Commonwealth Ave @ Melrose St,0,376,N32015,Auburndale
7834,Lexington St @ Auburndale Ave,0,376,N32015,Auburndale
78205,Lexington St @ Freeman St,0,376,N32015,Auburndale
78211,Commonwealth Ave opp Pamela Ct,0,376,N32015,Auburndale
7825,Commonwealth Ave @ Lexington St,0,376,N32015,Auburndale
8507,Centre St @ Commonwealth Ave,0,377,N32018,Centre St at Commonwealth Ave
8526,Centre St @ Commonwealth Ave,0,377,N32018,Centre St at Commonwealth Ave
8525,Centre St @ Ward St,0,377,N32018,Centre St at Commonwealth Ave
5760,Broadway @ Beach St,0,379,R32006,Revere City Hall
5714,Broadway @ Yeamans St,0,379,R32006,Revere City Hall
5761,Broadway @ Pleasant St,0,379,R32006,Revere City Hall
5801,Beach St @ Wilson St,0,379,R32006,Revere City Hall
70057,Revere Beach,0,380,R32002,Orr Sq (Shirley Ave)
70058,Revere Beach,0,380,R32002,Orr Sq (Shirley Ave)
door-rbmnl-beach,Revere Beach - Beach St,2,380,R32002,Orr Sq (Shirley Ave)
door-rbmnl-main,"Revere Beach - Ocean Ave, Shirley Ave",2,380,R32002,Orr Sq (Shirley Ave)
door-rbmnl-ocean,Revere Beach - 300 Ocean Ave,2,380,R32002,Orr Sq (Shirley Ave)
door-rbmnl-shirley,Revere Beach - Shirley Ave,2,380,R32002,Orr Sq (Shirley Ave)
9070057,Revere Beach - Beach St opp Kimball Ave,0,380,R32002,Orr Sq (Shirley Ave)
5797,Beach St @ Walnut Ave,0,381,R32001,Sumner St at Shirley Ave
4717,Beach St @ Shirley Ave - Bell Circle,0,381,R32001,Sumner St at Shirley Ave
4733,Beach St @ Upham St - Bell Circle,0,381,R32001,Sumner St at Shirley Ave
16102,Congress St opp Shetland Pk,0,384,T32003,Shetland Park - Congress at Peabody St
6102,Congress St @ Shetland Park Industrial Park,0,384,T32003,Shetland Park - Congress at Peabody St
6175,Lafayette St @ Willow Ave,0,385,T32006,Lafayette at Leach St
6176,Lafayette St @ Leach St,0,385,T32006,Lafayette at Leach St
6177,Lafayette St @ Saltonstall Pkwy,0,385,T32006,Lafayette at Leach St
6108,Lafayette St @ Hancock St,0,385,T32006,Lafayette at Leach St
6109,Lafayette St @ Holly St,0,385,T32006,Lafayette at Leach St
6110,Lafayette St @ Laurel St,0,385,T32006,Lafayette at Leach St
6170,Loring Ave @ Rainbow Terr,0,386,T32007,Salem State University - Bike Path at Loring Ave
6116,Loring Ave opp Raymond Rd,0,386,T32007,Salem State University - Bike Path at Loring Ave
6115,Loring Ave opp Rainbow Terr,0,386,T32007,Salem State University - Bike Path at Loring Ave
